category,rating,label,text_
Pet_Supplies_5,5.0,CG,"I bought this kennel to use on my cat and it is a nice size for him. It is so small that it is a bit difficult to put on, so it is not easy to slip it on. The carpet is very thick and it is very easy to clean. It is very easy to clean and it has a very soft feel to it. I also like that it has a pull handle to keep it on. I like that it is so easy to put on and take off. The only thing I would change is that I put it in a larger size box and put it in a closet where it would be easier for me to get it off. I would definitely recommend this to anyone. This is a great product for getting your dog to go in and out of the crate. I have a 10 year old Lab and he is not quite as aggressive as I thought he would be. He is very active and has not gotten into fights with other people. I have used this product for a few months now and he seems to be able to get used to it. It is easy to set up and I can use it on my dogs. I would recommend this product. I have had a lot of troubles with my cat. He will eventually get bored with this toy and will eat it. But he loves it."
Pet_Supplies_5,5.0,CG,I purchased this and the collar has held up very well.  I also have a large dog and she loves it.  I am very happy with the purchase.This is a great product. It is great for keeping the carpet fresh. I have a very
Pet_Supplies_5,4.0,CG,"It fits behind the seats and has the wide opening. I will keep it for the next couple of months. Great product!Works great.  My dog is a chewer and it's easy to get her to eat.  She eats it right out of the box.Great for the price.  I have a German Shepherd and a German Shepherd mix.  I've had this for about a year now and I love the fact that it's made of a durable, tough material that"
Pet_Supplies_5,4.0,CG,"I'd give 5 stars if it were more expensive, but I'm not sure it would make a difference.  I had to replace a couple of the plastic plastic strips on the sides and that's what I ended up with.  I think it's going to be a problem for the next couple of weeks as my dogs will probably get a bit older and it will be difficult to replace.  I would recommend this product to anyone with an older dog.I have two very picky cats and"
Pet_Supplies_5,5.0,CG,It worked out perfectly. It was a little too long for my dog to fit in the top of the tank. I had to replace
Pet_Supplies_5,5.0,CG,So many treats for the price. The only problem is that it's kind of hard to find.
Pet_Supplies_5,5.0,CG,"dog has trouble destroying these, but I thought they would be a nice addition to the litter box."
Pet_Supplies_5,5.0,CG,I love this mat and it has kept the dogs comfortable for a long time. I have one dog and two small dogs and I am using it every day. It keeps them in their seats and keeps them safe. It is a perfect size for them. I will purchase again.I bought this for my daughter's cat and it has held up great. She goes out and has great energy and is
Pet_Supplies_5,5.0,CG,Sturdy and comfortable to hold. We have 3 dogs and they all love it!We have been
Pet_Supplies_5,3.0,CG,"I don't know how the smell will be with the other two but I guess it's been pretty good. I had to replace the bowls with some other plastic ones so it won't be that bad. It will be fine, though. This is a great product. I have two cats. They love the flavor and I can't wait to try it out. They love the taste."
Pet_Supplies_5,4.0,CG,The only thing is that it takes a long time for the collar to turn on. I just use a pair of the collar and then attach the leash to the leash. The dog is now able to walk in the open without a collar on.
Pet_Supplies_5,5.0,CG,"great for one of  the ones I bought.  I will keep this for the next one.I bought this for a friend's cat and she is a huge fan of it.  She's a little smaller than I thought, but it"
Pet_Supplies_5,5.0,CG,My chocolate lab (Hershey) loves this. The only problem is that it's kind of
Pet_Supplies_5,5.0,CG,Biggest litter box ever licked it up!!  I've never used this litter box before and it is so dusty.  I am so glad I purchased this product.  I will definitely be buying this again.  I'm a bit disappointed.I bought this for my dog who is a chewer
Pet_Supplies_5,5.0,CG,I have used Iceland Pure and has never had any issues with it. My dog loves this treat.
Pet_Supplies_5,5.0,CG,we feed this 1x per day. The only problem is that it's kind of hard to find.I bought this for a friend
Pet_Supplies_5,4.0,CG,"I did not actually see this on the market, but I saw it on a website and ordered it.  I had to get a replacement since the ring"
Pet_Supplies_5,5.0,CG,"exellent food - one of the best I've ever found.

The only reason I'm giving it 5 stars is because I am not sure"
Pet_Supplies_5,5.0,CG,"stick with it, the use of an electric shock to try and keep her from using the vacuum is a bit tricky.  The plastic part is also very thin and not sturdy.  The only thing I would suggest is to cut a"
Pet_Supplies_5,5.0,CG,This storage container is wonderful! We have 3 cats and they all love it!We have been using this for a long time and it seems to last us a long time. The only problem is that it is
Pet_Supplies_5,3.0,CG,My 2 dogs ate these treats. The only problem is that they are kind of hard to find.
Pet_Supplies_5,5.0,CG,My hamster loves this! It's a nice wide-open-and-accessible bag. It fits in a small pocket and
Pet_Supplies_5,2.0,CG,"Review courtesy of my dog:

The only problem is that it's kind of hard to put the collar on.  The front part is very loose, and the back is very loose.  The only way to get it on is to bend it around and put it back on.  That's a pretty tough job, and it's been a lot of trouble since I got it.  I'm not sure I"
Pet_Supplies_5,5.0,CG,It was easy to put together. The only problem is that it's a little hard to put together. If you don't get a solid footing then the plastic part might not stay together properly. It was hard to get the carpet to come apart. This was also a problem with the machine. I put it together on the floor
Pet_Supplies_5,4.0,CG,"This is hands down the best toy I've ever purchased for my puppy! He loves to scratch and scratch and scratch the toy. The squeaker is the best part. The toy is made of metal and squeakers are very durable. The squeaker is very soft and gives him a great feeling. The squeaker is the most durable toy I've ever purchased. I've had this toy for a few years now and it's still strong. It's still a good toy for him to play with, but he's not a chewer. I'm not sure how durable it is, but it's a good toy for him to play with. I can't say enough about it. I'll buy this again. I'll keep buying it. I've only had it for a few weeks, but it's still strong. I've used it for about a month now and it's still strong. It's not a bad toy, but it's not the best toy for a puppy to play with.My dog loves this food.  She eats it for breakfast and after dinner.  She is very picky.  She will be putting it in her mouth and then she'll eat it.  She loves it!I have two cats, and a little old guy and a little girl, so I thought I'd give this a try.  I bought this for my two kittens, who both had a hard time with their teeth.  They had a lot of fun with it, and now they both are older than they were when I"
